Month,Store,Metric,Amount
Aug 2024,ATT,Utility Cost,1.25
Aug 2024,BNJ,Utility Cost,1.46
Aug 2024,DLP,Utility Cost,0.71
Aug 2024,EXA,Utility Cost,0.83
Aug 2024,VRA,Utility Cost,1.66
Aug 2024,CPM,Utility Cost,0.99
Aug 2024,KTP,Utility Cost,2.71
Aug 2024,CAR,Utility Cost,0.95
Aug 2024,VEL,Utility Cost,1.59
Aug 2024,EGL,Rent,2.36
Aug 2024,ITPL,Rent,6.05
Aug 2024,RMZ,Rent,2.22
Aug 2024,KOR,Rent,2.36
Aug 2024,INB,Rent,0.0
Aug 2024,DIV,Rent,2.13
Aug 2024,IND,Rent,2.48
Aug 2024,BAG,Rent,1.65
Aug 2024,DLF,Rent,0.0
Aug 2024,MAN,Rent,3.4
Aug 2024,MTP,Rent,1.89
Aug 2024,ETV,Rent,0.0
Aug 2024,VIR,Rent,2.12
Aug 2024,ARK,Rent,1.51
Aug 2024,SIG,Rent,0.0
Aug 2024,HSR,Rent,2.07
Aug 2024,CVR,Rent,1.24
Aug 2024,SJP,Rent,2.54
Aug 2024,ORW,Rent,5.2
Aug 2024,EST,Rent,1.7
Aug 2024,ORE,Rent,0.0
Aug 2024,AUR,Rent,0.0
Aug 2024,JPN,Rent,5.8
Aug 2024,JPC,Rent,0.0
Aug 2024,PTP,Rent,0.95
Aug 2024,SEC,Rent,0.0
Aug 2024,SYH,Rent,2.06
Aug 2024,ETF,Rent,4.62
Aug 2024,GSC,Rent,0.0
Aug 2024,PRI,Rent,0.0
Aug 2024,ECN,Rent,2.61
Aug 2024,RGA,Rent,1.61
Aug 2024,KNP,Rent,1.65
Aug 2024,KCK,Rent,0.38
Aug 2024,BVG,Rent,1.41
Aug 2024,CLA,Rent,0.36
Aug 2024,IBC,Rent,0.76
Aug 2024,BTG,Rent,2.86
Aug 2024,ECT,Rent,1.6
Aug 2024,RRR,Rent,2.06
Aug 2024,SHV,Rent,1.59
Aug 2024,DCB,Rent,0.0
Aug 2024,STN,Rent,3.1
Aug 2024,JAY,Rent,0.84
Aug 2024,VBP,Rent,2.67
Aug 2024,ADM,Rent,5.03
Aug 2024,SFC,Rent,0.5
Aug 2024,SCK,Rent,0.44
Aug 2024,SES,Rent,0.33
Aug 2024,JIG,Rent,1.45
Aug 2024,GCN,Rent,2.42
Aug 2024,ANN,Rent,4.53
Aug 2024,SKO,Rent,3.94
Aug 2024,JAP,Rent,0.37
Aug 2024,DWR,Rent,0.37
Aug 2024,AVK,Rent,2.49
Aug 2024,CYG,Rent,2.76
Aug 2024,NSS,Rent,0.47
Aug 2024,GEB,Rent,1.08
Aug 2024,ROH,Rent,0.45
Aug 2024,EKL,Rent,3.54
Aug 2024,PBF,Rent,2.08
Aug 2024,KBB,Rent,0.4
Aug 2024,PRM,Rent,2.43
Aug 2024,KAM,Rent,4.07
Aug 2024,MOM,Rent,0.92
Aug 2024,IHY,Rent,6.26
Aug 2024,DCH,Rent,0.0
Aug 2024,SCH,Rent,3.05
Aug 2024,LTP,Rent,1.91
Aug 2024,FSM,Rent,3.69
Aug 2024,GSM,Rent,1.25
Aug 2024,PPM,Rent,1.88
Aug 2024,FLM,Rent,1.9
Aug 2024,FDN,Rent,3.26
Aug 2024,DTK,Rent,4.13
Aug 2024,AKA,Rent,1.59
Aug 2024,HIM,Rent,1.48
Aug 2024,SMR,Rent,1.64
Aug 2024,ATL,Rent,2.6
Aug 2024,DSL,Rent,1.49
Aug 2024,ATT,Rent,1.89
Aug 2024,BNJ,Rent,4.13
Aug 2024,DLP,Rent,3.1
Aug 2024,EXA,Rent,4.63
Aug 2024,VRA,Rent,3.58
Aug 2024,CPM,Rent,4.01
Aug 2024,KTP,Rent,4.08
Aug 2024,CAR,Rent,2.06
Aug 2024,VEL,Rent,1.7
Aug 2024,EGL,CAM,0.0
Aug 2024,ITPL,CAM,0.0
Aug 2024,RMZ,CAM,0.19
Aug 2024,KOR,CAM,0.0
Aug 2024,INB,CAM,0.0
Aug 2024,DIV,CAM,0.21
Aug 2024,IND,CAM,0.0
Aug 2024,BAG,CAM,0.41
Aug 2024,DLF,CAM,0.0
Aug 2024,MAN,CAM,0.0
Aug 2024,MTP,CAM,0.0
Aug 2024,ETV,CAM,0.0
Aug 2024,VIR,CAM,0.29
Aug 2024,ARK,CAM,0.0
Aug 2024,SIG,CAM,0.0
Aug 2024,HSR,CAM,0.0
Aug 2024,CVR,CAM,0.29
Aug 2024,SJP,CAM,0.0
Aug 2024,ORW,CAM,1.08
Aug 2024,EST,CAM,0.38
Aug 2024,ORE,CAM,0.0
Aug 2024,AUR,CAM,0.0
Aug 2024,JPN,CAM,0.0
Aug 2024,JPC,CAM,0.0
Aug 2024,PTP,CAM,0.18
Aug 2024,SEC,CAM,0.0
Aug 2024,SYH,CAM,0.0
Aug 2024,ETF,CAM,0.0
Aug 2024,GSC,CAM,0.0
Aug 2024,PRI,CAM,0.0
Aug 2024,ECN,CAM,0.46
Aug 2024,RGA,CAM,0.26
Aug 2024,KCK,CAM,0.0
Aug 2024,BVG,CAM,0.12
Aug 2024,CLA,CAM,0.0
Aug 2024,IBC,CAM,0.0
Aug 2024,BTG,CAM,0.26
Aug 2024,ECT,CAM,0.0
Aug 2024,RRR,CAM,0.44
Aug 2024,SHV,CAM,0.15
Aug 2024,DCB,CAM,0.0
Aug 2024,STN,CAM,0.59
Aug 2024,VBP,CAM,0.47
Aug 2024,ADM,CAM,1.22
Aug 2024,SFC,CAM,0.06
Aug 2024,SCK,CAM,0.0
Aug 2024,SES,CAM,0.0
Aug 2024,JIG,CAM,0.09
Aug 2024,GCN,CAM,0.73
Aug 2024,ANN,CAM,0.86
Aug 2024,SKO,CAM,1.03
Aug 2024,JAP,CAM,0.0
Aug 2024,DWR,CAM,0.0
Aug 2024,AVK,CAM,0.77
Aug 2024,CYG,CAM,0.94
Aug 2024,NSS,CAM,0.0
Aug 2024,GEB,CAM,0.56
Aug 2024,ROH,CAM,0.0
Aug 2024,EKL,CAM,0.0
Aug 2024,PBF,CAM,0.59
Aug 2024,KBB,CAM,0.53
Aug 2024,PRM,CAM,1.3
Aug 2024,KAM,CAM,0.06
Aug 2024,MOM,CAM,0.41
Aug 2024,IHY,CAM,0.42
Aug 2024,DCH,CAM,0.0
Aug 2024,SCH,CAM,0.55
Aug 2024,LTP,CAM,0.45
Aug 2024,FSM,CAM,0.57
Aug 2024,GSM,CAM,0.27
Aug 2024,PPM,CAM,0.46
Aug 2024,FLM,CAM,0.09
Aug 2024,FDN,CAM,0.28
Aug 2024,DTK,CAM,0.23
Aug 2024,AKA,CAM,0.59
Aug 2024,HIM,CAM,0.0
Aug 2024,SMR,CAM,0.21
Aug 2024,ATL,CAM,0.51
Aug 2024,DSL,CAM,0.41
Aug 2024,ATT,CAM,0.09
Aug 2024,BNJ,CAM,0.14
Aug 2024,DLP,CAM,0.75
Aug 2024,EXA,CAM,0.63
Aug 2024,VRA,CAM,1.09
Aug 2024,CPM,CAM,0.75
Aug 2024,KTP,CAM,0.53
Aug 2024,CAR,CAM,0.69
Aug 2024,EGL,Aggregator commission,0.0
Aug 2024,ITPL,Aggregator commission,8.5
Aug 2024,RMZ,Aggregator commission,1.12
Aug 2024,KOR,Aggregator commission,7.08
Aug 2024,INB,Aggregator commission,0.0
Aug 2024,DIV,Aggregator commission,2.27
Aug 2024,IND,Aggregator commission,14.39
Aug 2024,BAG,Aggregator commission,0.97
Aug 2024,MAN,Aggregator commission,2.89
Aug 2024,MTP,Aggregator commission,0.0
Aug 2024,VIR,Aggregator commission,5.25
Aug 2024,ARK,Aggregator commission,10.66
Aug 2024,HSR,Aggregator commission,13.03
Aug 2024,CVR,Aggregator commission,0.0
Aug 2024,SJP,Aggregator commission,6.54
Aug 2024,ORW,Aggregator commission,1.95
Aug 2024,EST,Aggregator commission,6.57
Aug 2024,JPN,Aggregator commission,8.88
Aug 2024,PTP,Aggregator commission,2.35
Aug 2024,SYH,Aggregator commission,8.95
Aug 2024,ETF,Aggregator commission,0.0
Aug 2024,GSC,Aggregator commission,0.0
Aug 2024,PRI,Aggregator commission,0.0
Aug 2024,ECN,Aggregator commission,2.84
Aug 2024,RGA,Aggregator commission,2.92
Aug 2024,KNP,Aggregator commission,4.52
Aug 2024,KCK,Aggregator commission,10.92
Aug 2024,BVG,Aggregator commission,5.28
Aug 2024,CLA,Aggregator commission,6.52
Aug 2024,IBC,Aggregator commission,1.53
Aug 2024,BTG,Aggregator commission,5.63
Aug 2024,ECT,Aggregator commission,6.09
Aug 2024,RRR,Aggregator commission,3.91
Aug 2024,SHV,Aggregator commission,4.84
Aug 2024,DCB,Aggregator commission,0.0
Aug 2024,STN,Aggregator commission,0.64
Aug 2024,JAY,Aggregator commission,0.0
Aug 2024,VBP,Aggregator commission,9.09
Aug 2024,ADM,Aggregator commission,17.26
Aug 2024,SFC,Aggregator commission,9.98
Aug 2024,SCK,Aggregator commission,11.85
Aug 2024,SES,Aggregator commission,6.43
Aug 2024,JIG,Aggregator commission,8.36
Aug 2024,GCN,Aggregator commission,5.45
Aug 2024,ANN,Aggregator commission,5.79
Aug 2024,SKO,Aggregator commission,7.28
Aug 2024,JAP,Aggregator commission,6.92
Aug 2024,DWR,Aggregator commission,7.46
Aug 2024,AVK,Aggregator commission,3.13
Aug 2024,CYG,Aggregator commission,2.92
Aug 2024,NSS,Aggregator commission,8.65
Aug 2024,GEB,Aggregator commission,5.33
Aug 2024,ROH,Aggregator commission,6.34
Aug 2024,EKL,Aggregator commission,10.6
Aug 2024,PBF,Aggregator commission,2.35
Aug 2024,KBB,Aggregator commission,6.67
Aug 2024,PRM,Aggregator commission,0.0
Aug 2024,KAM,Aggregator commission,1.7
Aug 2024,MOM,Aggregator commission,1.14
Aug 2024,IHY,Aggregator commission,2.92
Aug 2024,DCH,Aggregator commission,0.0
Aug 2024,SCH,Aggregator commission,0.0
Aug 2024,LTP,Aggregator commission,2.68
Aug 2024,FSM,Aggregator commission,0.0
Aug 2024,GSM,Aggregator commission,3.3
Aug 2024,PPM,Aggregator commission,3.08
Aug 2024,FLM,Aggregator commission,4.35
Aug 2024,FDN,Aggregator commission,10.22
Aug 2024,DTK,Aggregator commission,6.6
Aug 2024,AKA,Aggregator commission,3.6
Aug 2024,HIM,Aggregator commission,2.65
Aug 2024,SMR,Aggregator commission,10.98
Aug 2024,ATL,Aggregator commission,3.24
Aug 2024,DSL,Aggregator commission,1.55
Aug 2024,ATT,Aggregator commission,1.86
Aug 2024,BNJ,Aggregator commission,2.99
Aug 2024,DLP,Aggregator commission,1.4
Aug 2024,EXA,Aggregator commission,4.18
Aug 2024,VRA,Aggregator commission,2.89
Aug 2024,CPM,Aggregator commission,0.64
Aug 2024,KTP,Aggregator commission,5.21
Aug 2024,CAR,Aggregator commission,1.0
Aug 2024,VEL,Aggregator commission,4.91
Aug 2024,EGL,Marketing & advertisement,0.13
Aug 2024,ITPL,Marketing & advertisement,1.74
Aug 2024,RMZ,Marketing & advertisement,0.11
Aug 2024,KOR,Marketing & advertisement,0.44
Aug 2024,DIV,Marketing & advertisement,0.26
Aug 2024,IND,Marketing & advertisement,2.19
Aug 2024,BAG,Marketing & advertisement,0.25
Aug 2024,DLF,Marketing & advertisement,0.0
Aug 2024,MAN,Marketing & advertisement,1.94
Aug 2024,MTP,Marketing & advertisement,0.21
Aug 2024,ETV,Marketing & advertisement,0.0
Aug 2024,VIR,Marketing & advertisement,0.18
Aug 2024,ARK,Marketing & advertisement,1.0
Aug 2024,SIG,Marketing & advertisement,0.0
Aug 2024,HSR,Marketing & advertisement,0.48
Aug 2024,CVR,Marketing & advertisement,0.06
Aug 2024,SJP,Marketing & advertisement,2.85
Aug 2024,ORW,Marketing & advertisement,3.98
Aug 2024,EST,Marketing & advertisement,0.55
Aug 2024,ORE,Marketing & advertisement,0.0
Aug 2024,AUR,Marketing & advertisement,0.0
Aug 2024,JPN,Marketing & advertisement,2.21
Aug 2024,JPC,Marketing & advertisement,0.0
Aug 2024,PTP,Marketing & advertisement,1.79
Aug 2024,SEC,Marketing & advertisement,0.0
Aug 2024,SYH,Marketing & advertisement,1.15
Aug 2024,ETF,Marketing & advertisement,0.09
Aug 2024,GSC,Marketing & advertisement,0.02
Aug 2024,PRI,Marketing & advertisement,0.0
Aug 2024,ECN,Marketing & advertisement,0.03
Aug 2024,RGA,Marketing & advertisement,0.07
Aug 2024,KNP,Marketing & advertisement,2.22
Aug 2024,KCK,Marketing & advertisement,0.81
Aug 2024,BVG,Marketing & advertisement,0.38
Aug 2024,CLA,Marketing & advertisement,0.57
Aug 2024,IBC,Marketing & advertisement,0.39
Aug 2024,BTG,Marketing & advertisement,0.05
Aug 2024,ECT,Marketing & advertisement,0.7
Aug 2024,RRR,Marketing & advertisement,0.4
Aug 2024,SHV,Marketing & advertisement,0.8
Aug 2024,DCB,Marketing & advertisement,0.02
Aug 2024,STN,Marketing & advertisement,3.76
Aug 2024,JAY,Marketing & advertisement,1.04
Aug 2024,VBP,Marketing & advertisement,0.51
Aug 2024,ADM,Marketing & advertisement,0.42
Aug 2024,SFC,Marketing & advertisement,0.52
Aug 2024,SCK,Marketing & advertisement,0.41
Aug 2024,SES,Marketing & advertisement,0.63
Aug 2024,JIG,Marketing & advertisement,1.67
Aug 2024,GCN,Marketing & advertisement,0.98
Aug 2024,ANN,Marketing & advertisement,0.61
Aug 2024,SKO,Marketing & advertisement,0.31
Aug 2024,JAP,Marketing & advertisement,1.21
Aug 2024,DWR,Marketing & advertisement,1.3
Aug 2024,AVK,Marketing & advertisement,0.79
Aug 2024,CYG,Marketing & advertisement,0.04
Aug 2024,NSS,Marketing & advertisement,0.74
Aug 2024,GEB,Marketing & advertisement,0.97
Aug 2024,ROH,Marketing & advertisement,1.11
Aug 2024,EKL,Marketing & advertisement,2.26
Aug 2024,PBF,Marketing & advertisement,3.9
Aug 2024,KBB,Marketing & advertisement,3.35
Aug 2024,PRM,Marketing & advertisement,0.36
Aug 2024,KAM,Marketing & advertisement,4.41
Aug 2024,MOM,Marketing & advertisement,0.62
Aug 2024,IHY,Marketing & advertisement,0.84
Aug 2024,DCH,Marketing & advertisement,0.02
Aug 2024,SCH,Marketing & advertisement,0.25
Aug 2024,LTP,Marketing & advertisement,0.51
Aug 2024,FSM,Marketing & advertisement,3.34
Aug 2024,GSM,Marketing & advertisement,0.44
Aug 2024,PPM,Marketing & advertisement,0.33
Aug 2024,FLM,Marketing & advertisement,0.52
Aug 2024,FDN,Marketing & advertisement,0.29
Aug 2024,DTK,Marketing & advertisement,0.28
Aug 2024,AKA,Marketing & advertisement,1.37
Aug 2024,HIM,Marketing & advertisement,0.6
Aug 2024,SMR,Marketing & advertisement,0.72
Aug 2024,ATL,Marketing & advertisement,2.21
Aug 2024,DSL,Marketing & advertisement,1.38
Aug 2024,ATT,Marketing & advertisement,1.32
Aug 2024,BNJ,Marketing & advertisement,2.44
Aug 2024,DLP,Marketing & advertisement,0.03
Aug 2024,EXA,Marketing & advertisement,1.25
Aug 2024,VRA,Marketing & advertisement,1.37
Aug 2024,CPM,Marketing & advertisement,1.28
Aug 2024,KTP,Marketing & advertisement,0.78
Aug 2024,CAR,Marketing & advertisement,1.38
Aug 2024,VEL,Marketing & advertisement,0.28
Aug 2024,EGL,Other opex expenses,1.37
Aug 2024,ITPL,Other opex expenses,1.89
Aug 2024,RMZ,Other opex expenses,0.94
Aug 2024,KOR,Other opex expenses,2.23
Aug 2024,INB,Other opex expenses,0.0
Aug 2024,DIV,Other opex expenses,1.04
Aug 2024,IND,Other opex expenses,2.94
Aug 2024,BAG,Other opex expenses,0.99
Aug 2024,DLF,Other opex expenses,0.0
Aug 2024,MAN,Other opex expenses,0.9
Aug 2024,MTP,Other opex expenses,0.8
Aug 2024,ETV,Other opex expenses,0.0
Aug 2024,VIR,Other opex expenses,1.19
Aug 2024,ARK,Other opex expenses,2.16
Aug 2024,SIG,Other opex expenses,0.0
Aug 2024,HSR,Other opex expenses,2.77
Aug 2024,CVR,Other opex expenses,0.7
Aug 2024,SJP,Other opex expenses,1.79
Aug 2024,ORW,Other opex expenses,1.02
Aug 2024,EST,Other opex expenses,1.08
Aug 2024,ORE,Other opex expenses,0.0
Aug 2024,AUR,Other opex expenses,0.0
Aug 2024,JPN,Other opex expenses,2.2
Aug 2024,JPC,Other opex expenses,0.0
Aug 2024,PTP,Other opex expenses,1.35
Aug 2024,SEC,Other opex expenses,0.0
Aug 2024,SYH,Other opex expenses,1.6
Aug 2024,ETF,Other opex expenses,0.96
Aug 2024,GSC,Other opex expenses,2.73
Aug 2024,PRI,Other opex expenses,0.0
Aug 2024,ECN,Other opex expenses,1.31
Aug 2024,RGA,Other opex expenses,1.14
Aug 2024,KNP,Other opex expenses,1.51
Aug 2024,KCK,Other opex expenses,1.74
Aug 2024,BVG,Other opex expenses,1.61
Aug 2024,CLA,Other opex expenses,1.62
Aug 2024,IBC,Other opex expenses,0.79
Aug 2024,BTG,Other opex expenses,1.45
Aug 2024,ECT,Other opex expenses,1.98
Aug 2024,RRR,Other opex expenses,1.17
Aug 2024,SHV,Other opex expenses,1.28
Aug 2024,DCB,Other opex expenses,1.39
Aug 2024,STN,Other opex expenses,1.15
Aug 2024,JAY,Other opex expenses,1.68
Aug 2024,VBP,Other opex expenses,1.68
Aug 2024,ADM,Other opex expenses,2.25
Aug 2024,SFC,Other opex expenses,3.13
Aug 2024,SCK,Other opex expenses,1.79
Aug 2024,SES,Other opex expenses,1.37
Aug 2024,JIG,Other opex expenses,1.76
Aug 2024,GCN,Other opex expenses,1.54
Aug 2024,ANN,Other opex expenses,1.93
Aug 2024,SKO,Other opex expenses,2.57
Aug 2024,JAP,Other opex expenses,1.44
Aug 2024,DWR,Other opex expenses,1.37
Aug 2024,AVK,Other opex expenses,1.24
Aug 2024,CYG,Other opex expenses,1.05
Aug 2024,NSS,Other opex expenses,2.38
Aug 2024,GEB,Other opex expenses,1.62
Aug 2024,ROH,Other opex expenses,1.36
Aug 2024,EKL,Other opex expenses,2.31
Aug 2024,PBF,Other opex expenses,1.13
Aug 2024,KBB,Other opex expenses,1.63
Aug 2024,PRM,Other opex expenses,0.99
Aug 2024,KAM,Other opex expenses,2.45
Aug 2024,MOM,Other opex expenses,0.92
Aug 2024,IHY,Other opex expenses,1.43
Aug 2024,DCH,Other opex expenses,3.15
Aug 2024,SCH,Other opex expenses,1.14
Aug 2024,LTP,Other opex expenses,1.25
Aug 2024,FSM,Other opex expenses,0.8
Aug 2024,GSM,Other opex expenses,0.83
Aug 2024,PPM,Other opex expenses,1.14
Aug 2024,FLM,Other opex expenses,1.36
Aug 2024,FDN,Other opex expenses,2.63
Aug 2024,DTK,Other opex expenses,1.84
Aug 2024,AKA,Other opex expenses,1.04
Aug 2024,HIM,Other opex expenses,1.38
Aug 2024,SMR,Other opex expenses,1.95
Aug 2024,ATL,Other opex expenses,1.23
Aug 2024,DSL,Other opex expenses,0.8
Aug 2024,ATT,Other opex expenses,0.9
Aug 2024,BNJ,Other opex expenses,1.24
Aug 2024,DLP,Other opex expenses,1.36
Aug 2024,EXA,Other opex expenses,1.11
Aug 2024,VRA,Other opex expenses,1.03
Aug 2024,CPM,Other opex expenses,1.11
Aug 2024,KTP,Other opex expenses,1.47
Aug 2024,CAR,Other opex expenses,0.82
Aug 2024,VEL,Other opex expenses,1.56
Aug 2024,EGL,Total outlet expenses,7.48
Aug 2024,ITPL,Total outlet expenses,26.41
Aug 2024,RMZ,Total outlet expenses,8.36
Aug 2024,KOR,Total outlet expenses,19.19
Aug 2024,INB,Total outlet expenses,0.0
Aug 2024,DIV,Total outlet expenses,11.19
Aug 2024,IND,Total outlet expenses,33.0
Aug 2024,BAG,Total outlet expenses,8.43
Aug 2024,DLF,Total outlet expenses,0.0
Aug 2024,MAN,Total outlet expenses,13.92
Aug 2024,MTP,Total outlet expenses,5.9
Aug 2024,ETV,Total outlet expenses,0.0
Aug 2024,VIR,Total outlet expenses,14.18
Aug 2024,ARK,Total outlet expenses,22.43
Aug 2024,SIG,Total outlet expenses,0.0
Aug 2024,HSR,Total outlet expenses,27.38
Aug 2024,CVR,Total outlet expenses,5.28
Aug 2024,SJP,Total outlet expenses,21.06
Aug 2024,ORW,Total outlet expenses,17.95
Aug 2024,EST,Total outlet expenses,15.93
Aug 2024,ORE,Total outlet expenses,0.0
Aug 2024,AUR,Total outlet expenses,0.0
Aug 2024,JPN,Total outlet expenses,27.03
Aug 2024,JPC,Total outlet expenses,0.0
Aug 2024,PTP,Total outlet expenses,10.26
Aug 2024,SEC,Total outlet expenses,0.0
Aug 2024,SYH,Total outlet expenses,21.54
Aug 2024,ETF,Total outlet expenses,9.61
Aug 2024,GSC,Total outlet expenses,5.81
Aug 2024,PRI,Total outlet expenses,0.0
Aug 2024,ECN,Total outlet expenses,11.98
Aug 2024,RGA,Total outlet expenses,9.95
Aug 2024,KNP,Total outlet expenses,15.45
Aug 2024,KCK,Total outlet expenses,19.29
Aug 2024,BVG,Total outlet expenses,14.81
Aug 2024,CLA,Total outlet expenses,14.13
Aug 2024,IBC,Total outlet expenses,7.07
Aug 2024,BTG,Total outlet expenses,14.23
Aug 2024,ECT,Total outlet expenses,16.38
Aug 2024,RRR,Total outlet expenses,12.99
Aug 2024,SHV,Total outlet expenses,13.72
Aug 2024,DCB,Total outlet expenses,4.97
Aug 2024,STN,Total outlet expenses,13.91
Aug 2024,JAY,Total outlet expenses,4.13
Aug 2024,VBP,Total outlet expenses,19.66
Aug 2024,ADM,Total outlet expenses,34.12
Aug 2024,SFC,Total outlet expenses,18.27
Aug 2024,SCK,Total outlet expenses,19.67
Aug 2024,SES,Total outlet expenses,13.51
Aug 2024,JIG,Total outlet expenses,20.97
Aug 2024,GCN,Total outlet expenses,15.73
Aug 2024,ANN,Total outlet expenses,19.9
Aug 2024,SKO,Total outlet expenses,21.27
Aug 2024,JAP,Total outlet expenses,14.98
Aug 2024,DWR,Total outlet expenses,15.03
Aug 2024,AVK,Total outlet expenses,12.79
Aug 2024,CYG,Total outlet expenses,12.04
Aug 2024,NSS,Total outlet expenses,16.25
Aug 2024,GEB,Total outlet expenses,15.62
Aug 2024,ROH,Total outlet expenses,13.83
Aug 2024,EKL,Total outlet expenses,27.93
Aug 2024,PBF,Total outlet expenses,13.95
Aug 2024,KBB,Total outlet expenses,16.73
Aug 2024,PRM,Total outlet expenses,9.51
Aug 2024,KAM,Total outlet expenses,17.76
Aug 2024,MOM,Total outlet expenses,7.73
Aug 2024,IHY,Total outlet expenses,17.26
Aug 2024,DCH,Total outlet expenses,6.69
Aug 2024,SCH,Total outlet expenses,9.1
Aug 2024,LTP,Total outlet expenses,10.96
Aug 2024,FSM,Total outlet expenses,11.38
Aug 2024,GSM,Total outlet expenses,9.87
Aug 2024,PPM,Total outlet expenses,10.81
Aug 2024,FLM,Total outlet expenses,13.17
Aug 2024,FDN,Total outlet expenses,24.41
Aug 2024,DTK,Total outlet expenses,18.79
Aug 2024,AKA,Total outlet expenses,12.75
Aug 2024,HIM,Total outlet expenses,10.98
Aug 2024,SMR,Total outlet expenses,23.3
Aug 2024,ATL,Total outlet expenses,14.23
Aug 2024,DSL,Total outlet expenses,9.19
Aug 2024,ATT,Total outlet expenses,10.52
Aug 2024,BNJ,Total outlet expenses,15.5
Aug 2024,DLP,Total outlet expenses,11.74
Aug 2024,EXA,Total outlet expenses,16.86
Aug 2024,VRA,Total outlet expenses,16.03
Aug 2024,CPM,Total outlet expenses,13.26
Aug 2024,KTP,Total outlet expenses,20.68
Aug 2024,CAR,Total outlet expenses,9.86
Aug 2024,VEL,Total outlet expenses,14.35
Aug 2024,EGL,Outlet EBITDA,1.56
Aug 2024,ITPL,Outlet EBITDA,10.95
Aug 2024,RMZ,Outlet EBITDA,3.16
Aug 2024,KOR,Outlet EBITDA,11.03
Aug 2024,INB,Outlet EBITDA,0.0
Aug 2024,DIV,Outlet EBITDA,0.57
Aug 2024,IND,Outlet EBITDA,22.14
Aug 2024,BAG,Outlet EBITDA,-0.04
Aug 2024,DLF,Outlet EBITDA,0.0
Aug 2024,MAN,Outlet EBITDA,4.8
Aug 2024,MTP,Outlet EBITDA,-0.16
Aug 2024,ETV,Outlet EBITDA,0.0
Aug 2024,VIR,Outlet EBITDA,5.39
Aug 2024,ARK,Outlet EBITDA,23.96
Aug 2024,SIG,Outlet EBITDA,0.0
Aug 2024,HSR,Outlet EBITDA,29.85
Aug 2024,CVR,Outlet EBITDA,1.49
Aug 2024,SJP,Outlet EBITDA,2.81
Aug 2024,ORW,Outlet EBITDA,2.99
Aug 2024,EST,Outlet EBITDA,9.36
Aug 2024,ORE,Outlet EBITDA,0.0
Aug 2024,AUR,Outlet EBITDA,0.0
Aug 2024,JPN,Outlet EBITDA,10.09
Aug 2024,JPC,Outlet EBITDA,0.0
Aug 2024,PTP,Outlet EBITDA,-1.66
Aug 2024,SEC,Outlet EBITDA,0.0
Aug 2024,SYH,Outlet EBITDA,12.21
Aug 2024,ETF,Outlet EBITDA,3.13
Aug 2024,GSC,Outlet EBITDA,3.28
Aug 2024,PRI,Outlet EBITDA,0.0
Aug 2024,ECN,Outlet EBITDA,4.15
Aug 2024,RGA,Outlet EBITDA,3.6
Aug 2024,KNP,Outlet EBITDA,2.74
Aug 2024,KCK,Outlet EBITDA,13.04
Aug 2024,BVG,Outlet EBITDA,10.46
Aug 2024,CLA,Outlet EBITDA,6.36
Aug 2024,IBC,Outlet EBITDA,2.71
Aug 2024,BTG,Outlet EBITDA,8.82
Aug 2024,ECT,Outlet EBITDA,10.35
Aug 2024,RRR,Outlet EBITDA,6.1
Aug 2024,SHV,Outlet EBITDA,6.49
Aug 2024,DCB,Outlet EBITDA,3.41
Aug 2024,STN,Outlet EBITDA,0.65
Aug 2024,JAY,Outlet EBITDA,-3.35
Aug 2024,VBP,Outlet EBITDA,12.27
Aug 2024,ADM,Outlet EBITDA,19.79
Aug 2024,SFC,Outlet EBITDA,8.49
Aug 2024,SCK,Outlet EBITDA,12.52
Aug 2024,SES,Outlet EBITDA,4.36
Aug 2024,JIG,Outlet EBITDA,6.49
Aug 2024,GCN,Outlet EBITDA,1.16
Aug 2024,ANN,Outlet EBITDA,4.83
Aug 2024,SKO,Outlet EBITDA,6.59
Aug 2024,JAP,Outlet EBITDA,3.17
Aug 2024,DWR,Outlet EBITDA,5.16
Aug 2024,AVK,Outlet EBITDA,-0.04
Aug 2024,CYG,Outlet EBITDA,3.29
Aug 2024,NSS,Outlet EBITDA,6.46
Aug 2024,GEB,Outlet EBITDA,2.52
Aug 2024,ROH,Outlet EBITDA,3.3
Aug 2024,EKL,Outlet EBITDA,8.38
Aug 2024,PBF,Outlet EBITDA,-3.22
Aug 2024,KBB,Outlet EBITDA,0.85
Aug 2024,PRM,Outlet EBITDA,-1.47
Aug 2024,KAM,Outlet EBITDA,-6.11
Aug 2024,MOM,Outlet EBITDA,-3.37
Aug 2024,IHY,Outlet EBITDA,8.08
Aug 2024,DCH,Outlet EBITDA,8.01
Aug 2024,SCH,Outlet EBITDA,6.71
Aug 2024,LTP,Outlet EBITDA,2.43
Aug 2024,FSM,Outlet EBITDA,1.15
Aug 2024,GSM,Outlet EBITDA,3.62
Aug 2024,PPM,Outlet EBITDA,3.11
Aug 2024,FLM,Outlet EBITDA,3.3
Aug 2024,FDN,Outlet EBITDA,19.6
Aug 2024,DTK,Outlet EBITDA,10.72
Aug 2024,AKA,Outlet EBITDA,0.76
Aug 2024,HIM,Outlet EBITDA,3.37
Aug 2024,SMR,Outlet EBITDA,18.37
Aug 2024,ATL,Outlet EBITDA,3.5
Aug 2024,DSL,Outlet EBITDA,-0.36
Aug 2024,ATT,Outlet EBITDA,-0.81
